법정동,지번,단지명,거래연도,전용면적,구별,가격,주소지,위도,경도
문정동,618,파크하비오,2020,84.9725,송파구,13.6,송파구 문정동 618,37.48061900502862,127.1236463518749
장지동,879,송파더센트레,2020,51.77,송파구,8.98,송파구 장지동 879,37.479357230245625,127.14018417746368
가락동,138,가락미륭아파트,2020,60.72,송파구,9.75,송파구 가락동 138,37.49372677104834,127.12868686530749
방이동,89,올림픽선수기자촌2단지,2020,100.31,송파구,19.3,송파구 방이동 89,37.51777129867041,127.13630632514807
가락동,913,헬리오시티,2020,84.99,송파구,17.8,송파구 가락동 913,37.49741987029553,127.1071052172675
오금동,616,송파레미니스,2020,84.99,송파구,11.0,송파구 오금동 616,37.50747713171508,127.13550064872422
오금동,43,현대(2-4차),2020,130.93,송파구,15.2,송파구 오금동 43,37.50670976295277,127.12666963256716
잠실동,27,주공아파트 5단지,2020,82.61,송파구,23.1425,송파구 잠실동 27,37.5153370226289,127.09294306203196
장지동,879,송파더센트레,2020,51.77,송파구,8.4,송파구 장지동 879,37.479357230245625,127.14018417746368
잠실동,331,현대,2020,84.68,송파구,12.3,송파구 잠실동 331,37.504002421896075,127.08530623188975
석촌동,60-2,신부파스카빌,2020,65.17,송파구,5.425,송파구 석촌동 60-2,37.503327004503234,127.10045501506535
잠실동,305,앙시레이크타워,2020,18.5251,송파구,2.847,송파구 잠실동 305,37.50537284452195,127.07821233028808
가락동,120-4,가락우성2,2020,59.97,송파구,8.5,송파구 가락동 120-4,37.491912957079904,127.12548256557062
장지동,884,위례2차아이파크,2020,90.8877,송파구,14.8,송파구 장지동 884,37.47956643945227,127.14371452755847
문정동,618,파크하비오,2020,84.9072,송파구,14.96,송파구 문정동 618,37.48061900502862,127.1236463518749
잠실동,22,리센츠,2020,27.68,송파구,10.75,송파구 잠실동 22,37.514374678988034,127.08600451597934
풍납동,508,한강극동,2020,59.26,송파구,3.8,송파구 풍납동 508,37.529557920253026,127.11288628670212
장지동,901,위례24단지(꿈에그린),2020,51.77,송파구,9.8,송파구 장지동 901,37.47588611515262,127.13930659361444
거여동,291,거여2단지효성아파트,2020,101.95,송파구,11.5,송파구 거여동 291,37.49024887648977,127.14622225886143
방이동,89,올림픽선수기자촌2단지,2020,100.31,송파구,18.95,송파구 방이동 89,37.51777129867041,127.13630632514807
문정동,145,문정시영,2020,46.26,송파구,7.55,송파구 문정동 145,37.490608105190276,127.13533424473474
거여동,291,거여2단지효성아파트,2020,134.88,송파구,11.5,송파구 거여동 291,37.49024887648977,127.14622225886143
문정동,1,문정래미안,2020,150.58,송파구,14.725,송파구 문정동 1,37.490733386970064,127.13061567723378
신천동,17,파크리오,2020,84.79,송파구,20.95,송파구 신천동 17,37.52044337491574,127.10628361837644
가락동,140,가락(1차)쌍용아파트,2020,59.92,송파구,11.975,송파구 가락동 140,37.49586334325296,127.12801905262398
잠실동,44,레이크팰리스,2020,135.82,송파구,27.0,송파구 잠실동 44,37.50843506341888,127.09300560218279
방이동,212-8,코오롱아파트,2020,84.95,송파구,11.9,송파구 방이동 212-8,37.50861031995022,127.12237610313024
문정동,145,문정시영,2020,39.69,송파구,7.2,송파구 문정동 145,37.490608105190276,127.13533424473474
문정동,145,문정시영,2020,39.69,송파구,7.0,송파구 문정동 145,37.490608105190276,127.13533424473474
문정동,145,문정시영,2020,39.69,송파구,7.0,송파구 문정동 145,37.490608105190276,127.13533424473474
장지동,901,위례24단지(꿈에그린),2020,59.63,송파구,12.3,송파구 장지동 901,37.47588611515262,127.13930659361444
거여동,291,거여2단지효성아파트,2020,134.88,송파구,12.4,송파구 거여동 291,37.49024887648977,127.14622225886143
방이동,212-8,코오롱아파트,2020,84.95,송파구,12.55,송파구 방이동 212-8,37.50861031995022,127.12237610313024
방이동,89,올림픽선수기자촌1단지,2020,83.06,송파구,18.45,송파구 방이동 89,37.51777129867041,127.13630632514807
풍납동,508,한강극동,2020,84.76,송파구,11.0,송파구 풍납동 508,37.529557920253026,127.11288628670212
장지동,883,힐스테이트송파위례,2020,101.8,송파구,16.3,송파구 장지동 883,37.47959998870316,127.14244604729649
장지동,879,송파더센트레,2020,59.85,송파구,11.75,송파구 장지동 879,37.479357230245625,127.14018417746368
신천동,17,파크리오,2020,84.79,송파구,21.5,송파구 신천동 17,37.52044337491574,127.10628361837644
문정동,618,파크하비오,2020,84.9648,송파구,14.7,송파구 문정동 618,37.48061900502862,127.1236463518749
풍납동,514,잠실올림픽공원아이파크,2020,59.93,송파구,14.5,송파구 풍납동 514,37.52576907723491,127.11455762882166
문정동,145,문정시영,2020,25.65,송파구,5.0,송파구 문정동 145,37.490608105190276,127.13533424473474
가락동,166-10,진넥스베르디엠,2020,59.9918,송파구,7.9,송파구 가락동 166-10,37.49734739203741,127.13337509660599
마천동,582,송파파크데일1단지,2020,59.91,송파구,9.05,송파구 마천동 582,37.49907710110061,127.15900727815466
문정동,150,올림픽훼밀리타운,2020,158.705,송파구,21.7,송파구 문정동 150,37.4882483897983,127.11434014982994
신천동,17,파크리오,2020,84.9,송파구,19.5,송파구 신천동 17,37.52044337491574,127.10628361837644
삼전동,38-12,하이파크아파트,2020,51.2,송파구,6.75,송파구 삼전동 38-12,37.50061245283307,127.08752187301215
풍납동,508,한강극동,2020,59.26,송파구,8.6,송파구 풍납동 508,37.529557920253026,127.11288628670212
가락동,166-10,진넥스베르디엠,2020,59.9918,송파구,7.9,송파구 가락동 166-10,37.49734739203741,127.13337509660599
문정동,145,문정시영,2020,25.65,송파구,4.8,송파구 문정동 145,37.490608105190276,127.13533424473474
신천동,11-9,한신잠실코아,2020,50.76,송파구,8.95,송파구 신천동 11-9,37.516436067541754,127.10412043348398
잠실동,86,아시아선수촌아파트,2020,99.385,송파구,27.6,송파구 잠실동 86,37.508141482585714,127.07672107673477
가락동,913,헬리오시티,2020,84.99,송파구,19.8,송파구 가락동 913,37.49741987029553,127.1071052172675
방이동,89,올림픽선수기자촌2단지,2020,126.18,송파구,25.5,송파구 방이동 89,37.51777129867041,127.13630632514807
거여동,291,거여2단지효성아파트,2020,134.88,송파구,12.7,송파구 거여동 291,37.49024887648977,127.14622225886143
방이동,89,올림픽선수기자촌1단지,2020,120.42,송파구,15.9,송파구 방이동 89,37.51777129867041,127.13630632514807
잠실동,305,앙시레이크타워,2020,18.6538,송파구,2.6,송파구 잠실동 305,37.50537284452195,127.07821233028808
방이동,51-4,올림픽카운티,2020,56.22,송파구,4.8,송파구 방이동 51-4,37.514936181480934,127.11449297944995
마천동,20,신동아,2020,59.88,송파구,6.43,송파구 마천동 20,37.50041265017447,127.14476418511657
문정동,146,세양청마루,2020,59.91,송파구,8.45,송파구 문정동 146,37.492436832601726,127.13691613929424
오금동,166,상아1차아파트,2020,60.7,송파구,10.85,송파구 오금동 166,37.498500103878435,127.13530699059493
오금동,616,송파레미니스,2020,59.85,송파구,12.0,송파구 오금동 616,37.50747713171508,127.13550064872422
거여동,290,거여1단지,2020,39.6,송파구,6.85,송파구 거여동 290,37.490975569801535,127.14458659663143
가락동,53,"가락3차쌍용스윗닷홈101동,102동",2020,59.94,송파구,11.0,송파구 가락동 53,37.49769741527243,127.12349237374434
문정동,150,올림픽훼밀리타운,2020,136.325,송파구,19.3,송파구 문정동 150,37.4882483897983,127.11434014982994
방이동,89,올림픽선수기자촌1단지,2020,83.06,송파구,18.7,송파구 방이동 89,37.51777129867041,127.13630632514807
오금동,165,상아2차아파트,2020,84.98,송파구,12.7,송파구 오금동 165,37.49762701128833,127.13679454656808
거여동,294,거여5단지,2020,84.17,송파구,11.48,송파구 거여동 294,37.488842417668906,127.14530038723514
장지동,897,위례중앙푸르지오1단지,2020,84.7809,송파구,15.5,송파구 장지동 897,37.474606014194535,127.14154472632107
장지동,884,위례2차아이파크,2020,90.8877,송파구,16.3,송파구 장지동 884,37.47956643945227,127.14371452755847
장지동,879,송파더센트레,2020,51.77,송파구,10.5,송파구 장지동 879,37.479357230245625,127.14018417746368
신천동,20-4,진주,2020,118.94,송파구,25.5,송파구 신천동 20-4,37.518536922779674,127.11068751593666
가락동,198-9,가락현대투웰브(101동),2021,105.02,송파구,9.3,송파구 가락동 198-9,37.49218848422369,127.1317106464421
오금동,43,현대(2-4차),2021,170.32,송파구,17.0,송파구 오금동 43,37.50670976295277,127.12666963256716
가락동,176,삼환,2021,121.04,송파구,17.7,송파구 가락동 176,37.49524378105975,127.13648927290514
장지동,879,송파더센트레,2021,59.85,송파구,12.88,송파구 장지동 879,37.479357230245625,127.14018417746368
가락동,913,헬리오시티,2021,110.66,송파구,26.0,송파구 가락동 913,37.49741987029553,127.1071052172675
가락동,55,현대(6차),2021,84.8,송파구,11.5,송파구 가락동 55,37.49722562313113,127.12262461606136
장지동,857,송파파인타운13단지,2021,84.92,송파구,15.55,송파구 장지동 857,37.47709324819233,127.12863345290529
가락동,913,헬리오시티,2021,84.98,송파구,20.65,송파구 가락동 913,37.49741987029553,127.1071052172675
장지동,843,송파파인타운9단지,2021,59.95,송파구,12.8,송파구 장지동 843,37.47818650207013,127.12879621382133
가락동,913,헬리오시티,2021,59.96,송파구,17.5,송파구 가락동 913,37.49741987029553,127.1071052172675
오금동,165,상아2차아파트,2021,84.98,송파구,12.8,송파구 오금동 165,37.49762701128833,127.13679454656808
가락동,913,헬리오시티,2021,99.6,송파구,21.2,송파구 가락동 913,37.49741987029553,127.1071052172675
방이동,89,올림픽선수기자촌3단지,2021,83.06,송파구,20.0,송파구 방이동 89,37.51777129867041,127.13630632514807
오금동,11,현대백조,2021,31.0,송파구,6.0,송파구 오금동 11,37.50936287328461,127.12927211994146
오금동,165,상아2차아파트,2021,84.98,송파구,12.8,송파구 오금동 165,37.49762701128833,127.13679454656808
방이동,89,올림픽선수기자촌3단지,2021,83.06,송파구,20.0,송파구 방이동 89,37.51777129867041,127.13630632514807
오금동,615,올림픽파크센트레빌,2021,84.3755,송파구,14.6,송파구 오금동 615,37.510288360888865,127.12773710297168
가락동,78-1,한화오벨리스크,2021,25.32,송파구,1.85,송파구 가락동 78-1,37.49483701656976,127.12190901113948
문정동,150,올림픽훼밀리타운,2021,117.585,송파구,20.0,송파구 문정동 150,37.4882483897983,127.11434014982994
장지동,854,송파파인타운11단지,2021,84.94,송파구,13.17,송파구 장지동 854,37.47964264973673,127.13317310673006
거여동,293,거여4단지,2021,59.73,송파구,9.3,송파구 거여동 293,37.48932216039686,127.14384379170923
잠실동,22,리센츠,2021,84.99,송파구,23.5,송파구 잠실동 22,37.514374678988034,127.08600451597934
삼전동,38-12,하이파크아파트,2021,51.2,송파구,7.8,송파구 삼전동 38-12,37.50061245283307,127.08752187301215
잠실동,22,리센츠,2021,124.22,송파구,28.7,송파구 잠실동 22,37.514374678988034,127.08600451597934
문정동,150,올림픽훼밀리타운,2021,192.235,송파구,29.0,송파구 문정동 150,37.4882483897983,127.11434014982994
문정동,1,문정래미안,2021,120.97,송파구,17.3,송파구 문정동 1,37.490733386970064,127.13061567723378
잠실동,44,레이크팰리스,2021,135.82,송파구,25.0,송파구 잠실동 44,37.50843506341888,127.09300560218279
거여동,290,거여1단지,2021,49.8,송파구,8.265,송파구 거여동 290,37.490975569801535,127.14458659663143
거여동,44,현대2차,2021,82.96,송파구,9.4,송파구 거여동 44,37.494631024638956,127.14640211249021
방이동,89,올림픽선수기자촌3단지,2021,83.06,송파구,20.8,송파구 방이동 89,37.51777129867041,127.13630632514807
문정동,145,문정시영,2021,39.69,송파구,8.48,송파구 문정동 145,37.490608105190276,127.13533424473474
송파동,58-1,대우레이크월드,2021,139.64,송파구,15.8,송파구 송파동 58-1,37.511531773799376,127.10819829940074
신천동,11,장미2,2021,71.2,송파구,18.85,송파구 신천동 11,37.52015692988056,127.10260463715433
가락동,130-3,신한에스빌-미지엔,2021,84.99,송파구,10.25,송파구 가락동 130-3,37.49428319386804,127.12584414438246
방이동,177-2,리치빌(177-2),2021,176.37,송파구,14.8,송파구 방이동 177-2,37.51540246483785,127.11711493242962
가락동,98,두산위브,2021,25.05,송파구,1.75,송파구 가락동 98,37.49459877226845,127.11915614996346
가락동,913,헬리오시티,2021,84.99,송파구,21.3,송파구 가락동 913,37.49741987029553,127.1071052172675
가락동,913,헬리오시티,2021,84.97,송파구,21.3,송파구 가락동 913,37.49741987029553,127.1071052172675
가락동,913,헬리오시티,2021,84.99,송파구,21.4,송파구 가락동 913,37.49741987029553,127.1071052172675
풍납동,401-1,쌍용,2021,84.85,송파구,12.5,송파구 풍납동 401-1,37.52725171808253,127.11763808030457
문정동,1,문정래미안,2021,120.97,송파구,17.6,송파구 문정동 1,37.490733386970064,127.13061567723378
방이동,89,올림픽선수기자촌2단지,2021,83.06,송파구,20.23,송파구 방이동 89,37.51777129867041,127.13630632514807
잠실동,22,리센츠,2021,27.68,송파구,9.9,송파구 잠실동 22,37.514374678988034,127.08600451597934
장지동,879,송파더센트레,2021,51.77,송파구,11.75,송파구 장지동 879,37.479357230245625,127.14018417746368
문정동,150,올림픽훼밀리타운,2021,136.325,송파구,23.0,송파구 문정동 150,37.4882483897983,127.11434014982994
풍납동,514,잠실올림픽공원아이파크,2021,59.97,송파구,15.98,송파구 풍납동 514,37.52576907723491,127.11455762882166
가락동,913,헬리오시티,2021,84.98,송파구,21.9,송파구 가락동 913,37.49741987029553,127.1071052172675
가락동,55,현대(6차),2021,84.8,송파구,12.0,송파구 가락동 55,37.49722562313113,127.12262461606136
잠실동,44,레이크팰리스,2021,59.97,송파구,18.1,송파구 잠실동 44,37.50843506341888,127.09300560218279
방이동,48-5,현대주상복합,2021,33.69,송파구,3.73,송파구 방이동 48-5,37.51548916503559,127.11312154873974
송파동,104,힐스빌,2021,83.04,송파구,7.55,송파구 송파동 104,37.50386308094379,127.11339157493411
가락동,166-2,sk파크타워,2021,84.35,송파구,10.7,송파구 가락동 166-2,37.49795855073375,127.13431176902026
방이동,46-1,이스턴잠실,2021,23.93,송파구,3.45,송파구 방이동 46-1,37.51637618634415,127.11253587078728
풍납동,510,신성노바빌아파트,2021,59.78,송파구,11.3,송파구 풍납동 510,37.53863344130234,127.11674059977457
풍납동,214-6,갑을,2021,84.42,송파구,9.6,송파구 풍납동 214-6,37.535177549116895,127.11259290528633
방이동,46-1,이스턴잠실,2021,23.93,송파구,3.54,송파구 방이동 46-1,37.51637618634415,127.11253587078728
